counter,date,time,date_time,total
82169056,2013-06-22,9:45:00 PM,2013-06-22T21:45:00Z,93
82169056,2013-06-22,10:00:00 PM,2013-06-22T22:00:00Z,79
82169056,2013-06-22,10:15:00 PM,2013-06-22T22:15:00Z,86
82169056,2013-06-22,10:30:00 PM,2013-06-22T22:30:00Z,81
82169056,2013-06-22,10:45:00 PM,2013-06-22T22:45:00Z,79
82169056,2013-06-22,11:00:00 PM,2013-06-22T23:00:00Z,109
82169056,2013-06-22,11:15:00 PM,2013-06-22T23:15:00Z,119
82169056,2013-06-22,11:30:00 PM,2013-06-22T23:30:00Z,147
82169056,2013-06-22,11:45:00 PM,2013-06-22T23:45:00Z,118
82169056,2013-06-23,12:00:00 AM,2013-06-23T00:00:00Z,42
82169056,2013-06-23,12:15:00 AM,2013-06-23T00:15:00Z,37
82169056,2013-06-23,12:30:00 AM,2013-06-23T00:30:00Z,39
82169056,2013-06-23,12:45:00 AM,2013-06-23T00:45:00Z,36
82169056,2013-06-23,1:00:00 AM,2013-06-23T01:00:00Z,33
82169056,2013-06-23,1:15:00 AM,2013-06-23T01:15:00Z,23
82169056,2013-06-23,1:30:00 AM,2013-06-23T01:30:00Z,10
82169056,2013-06-23,1:45:00 AM,2013-06-23T01:45:00Z,16
82169056,2013-06-23,2:00:00 AM,2013-06-23T02:00:00Z,8
82169056,2013-06-23,2:15:00 AM,2013-06-23T02:15:00Z,4
82169056,2013-06-23,2:30:00 AM,2013-06-23T02:30:00Z,3
82169056,2013-06-23,2:45:00 AM,2013-06-23T02:45:00Z,5
82169056,2013-06-23,3:00:00 AM,2013-06-23T03:00:00Z,3
82169056,2013-06-23,3:15:00 AM,2013-06-23T03:15:00Z,4
82169056,2013-06-23,3:30:00 AM,2013-06-23T03:30:00Z,2
82169056,2013-06-23,3:45:00 AM,2013-06-23T03:45:00Z,7
82169056,2013-06-23,4:00:00 AM,2013-06-23T04:00:00Z,5
82169056,2013-06-23,4:15:00 AM,2013-06-23T04:15:00Z,2
82169056,2013-06-23,4:30:00 AM,2013-06-23T04:30:00Z,8
82169056,2013-06-23,4:45:00 AM,2013-06-23T04:45:00Z,7
82169056,2013-06-23,5:00:00 AM,2013-06-23T05:00:00Z,10
82169056,2013-06-23,5:15:00 AM,2013-06-23T05:15:00Z,11
82169056,2013-06-23,5:30:00 AM,2013-06-23T05:30:00Z,17
82169056,2013-06-23,5:45:00 AM,2013-06-23T05:45:00Z,16
82169056,2013-06-23,6:00:00 AM,2013-06-23T06:00:00Z,25
82169056,2013-06-23,6:15:00 AM,2013-06-23T06:15:00Z,23
82169056,2013-06-23,6:30:00 AM,2013-06-23T06:30:00Z,41
82169056,2013-06-23,6:45:00 AM,2013-06-23T06:45:00Z,49
82169056,2013-06-23,7:00:00 AM,2013-06-23T07:00:00Z,57
82169056,2013-06-23,7:15:00 AM,2013-06-23T07:15:00Z,70
82169056,2013-06-23,7:30:00 AM,2013-06-23T07:30:00Z,97
82169056,2013-06-23,7:45:00 AM,2013-06-23T07:45:00Z,96
82169056,2013-06-23,8:00:00 AM,2013-06-23T08:00:00Z,105
82169056,2013-06-23,8:15:00 AM,2013-06-23T08:15:00Z,125
82169056,2013-06-23,8:30:00 AM,2013-06-23T08:30:00Z,145
82169056,2013-06-23,8:45:00 AM,2013-06-23T08:45:00Z,168
82169056,2013-06-23,9:00:00 AM,2013-06-23T09:00:00Z,174
82169056,2013-06-23,9:15:00 AM,2013-06-23T09:15:00Z,235
82169056,2013-06-23,9:30:00 AM,2013-06-23T09:30:00Z,234
82169056,2013-06-23,9:45:00 AM,2013-06-23T09:45:00Z,253
82169056,2013-06-23,10:00:00 AM,2013-06-23T10:00:00Z,290
82169056,2013-06-23,10:15:00 AM,2013-06-23T10:15:00Z,307
82169056,2013-06-23,10:30:00 AM,2013-06-23T10:30:00Z,306
82169056,2013-06-23,10:45:00 AM,2013-06-23T10:45:00Z,363
82169056,2013-06-23,11:00:00 AM,2013-06-23T11:00:00Z,352
82169056,2013-06-23,11:15:00 AM,2013-06-23T11:15:00Z,339
82169056,2013-06-23,11:30:00 AM,2013-06-23T11:30:00Z,374
82169056,2013-06-23,11:45:00 AM,2013-06-23T11:45:00Z,377
82169056,2013-06-23,12:00:00 PM,2013-06-23T12:00:00Z,369
82169056,2013-06-23,12:15:00 PM,2013-06-23T12:15:00Z,370
82169056,2013-06-23,12:30:00 PM,2013-06-23T12:30:00Z,367
82169056,2013-06-23,12:45:00 PM,2013-06-23T12:45:00Z,376
82169056,2013-06-23,1:00:00 PM,2013-06-23T13:00:00Z,389
82169056,2013-06-23,1:15:00 PM,2013-06-23T13:15:00Z,353
82169056,2013-06-23,1:30:00 PM,2013-06-23T13:30:00Z,333
82169056,2013-06-23,1:45:00 PM,2013-06-23T13:45:00Z,329
82169056,2013-06-23,2:00:00 PM,2013-06-23T14:00:00Z,305
82169056,2013-06-23,2:15:00 PM,2013-06-23T14:15:00Z,344
82169056,2013-06-23,2:30:00 PM,2013-06-23T14:30:00Z,322
82169056,2013-06-23,2:45:00 PM,2013-06-23T14:45:00Z,295
82169056,2013-06-23,3:00:00 PM,2013-06-23T15:00:00Z,296
82169056,2013-06-23,3:15:00 PM,2013-06-23T15:15:00Z,300
82169056,2013-06-23,3:30:00 PM,2013-06-23T15:30:00Z,283
82169056,2013-06-23,3:45:00 PM,2013-06-23T15:45:00Z,285
82169056,2013-06-23,4:00:00 PM,2013-06-23T16:00:00Z,311
82169056,2013-06-23,4:15:00 PM,2013-06-23T16:15:00Z,291
82169056,2013-06-23,4:30:00 PM,2013-06-23T16:30:00Z,266
82169056,2013-06-23,4:45:00 PM,2013-06-23T16:45:00Z,272
82169056,2013-06-23,5:00:00 PM,2013-06-23T17:00:00Z,296
82169056,2013-06-23,5:15:00 PM,2013-06-23T17:15:00Z,252
82169056,2013-06-23,5:30:00 PM,2013-06-23T17:30:00Z,243
82169056,2013-06-23,5:45:00 PM,2013-06-23T17:45:00Z,216
82169056,2013-06-23,6:00:00 PM,2013-06-23T18:00:00Z,217
82169056,2013-06-23,6:15:00 PM,2013-06-23T18:15:00Z,215
82169056,2013-06-23,6:30:00 PM,2013-06-23T18:30:00Z,215
82169056,2013-06-23,6:45:00 PM,2013-06-23T18:45:00Z,210
82169056,2013-06-23,7:00:00 PM,2013-06-23T19:00:00Z,241
82169056,2013-06-23,7:15:00 PM,2013-06-23T19:15:00Z,194
82169056,2013-06-23,7:30:00 PM,2013-06-23T19:30:00Z,155
82169056,2013-06-23,7:45:00 PM,2013-06-23T19:45:00Z,92
82169056,2013-06-23,8:00:00 PM,2013-06-23T20:00:00Z,120
82169056,2013-06-23,8:15:00 PM,2013-06-23T20:15:00Z,112
82169056,2013-06-23,8:30:00 PM,2013-06-23T20:30:00Z,127
82169056,2013-06-23,8:45:00 PM,2013-06-23T20:45:00Z,81
82169056,2013-06-23,9:00:00 PM,2013-06-23T21:00:00Z,106
82169056,2013-06-23,9:15:00 PM,2013-06-23T21:15:00Z,81
82169056,2013-06-23,9:30:00 PM,2013-06-23T21:30:00Z,86
82169056,2013-06-23,9:45:00 PM,2013-06-23T21:45:00Z,69
82169056,2013-06-23,10:00:00 PM,2013-06-23T22:00:00Z,48
82169056,2013-06-23,10:15:00 PM,2013-06-23T22:15:00Z,47
82169056,2013-06-23,10:30:00 PM,2013-06-23T22:30:00Z,25
82169056,2013-06-23,10:45:00 PM,2013-06-23T22:45:00Z,28
82169056,2013-06-23,11:00:00 PM,2013-06-23T23:00:00Z,31
82169056,2013-06-23,11:15:00 PM,2013-06-23T23:15:00Z,24
82169056,2013-06-23,11:30:00 PM,2013-06-23T23:30:00Z,15
82169056,2013-06-23,11:45:00 PM,2013-06-23T23:45:00Z,18
82169056,2013-06-24,12:00:00 AM,2013-06-24T00:00:00Z,17
82169056,2013-06-24,12:15:00 AM,2013-06-24T00:15:00Z,3
82169056,2013-06-24,12:30:00 AM,2013-06-24T00:30:00Z,4
82169056,2013-06-24,12:45:00 AM,2013-06-24T00:45:00Z,13
82169056,2013-06-24,1:00:00 AM,2013-06-24T01:00:00Z,10
82169056,2013-06-24,1:15:00 AM,2013-06-24T01:15:00Z,2
82169056,2013-06-24,1:30:00 AM,2013-06-24T01:30:00Z,4
82169056,2013-06-24,1:45:00 AM,2013-06-24T01:45:00Z,7
82169056,2013-06-24,2:00:00 AM,2013-06-24T02:00:00Z,3
82169056,2013-06-24,2:15:00 AM,2013-06-24T02:15:00Z,2
82169056,2013-06-24,2:30:00 AM,2013-06-24T02:30:00Z,2
82169056,2013-06-24,2:45:00 AM,2013-06-24T02:45:00Z,7
82169056,2013-06-24,3:00:00 AM,2013-06-24T03:00:00Z,5
82169056,2013-06-24,3:15:00 AM,2013-06-24T03:15:00Z,6
82169056,2013-06-24,3:30:00 AM,2013-06-24T03:30:00Z,4
82169056,2013-06-24,3:45:00 AM,2013-06-24T03:45:00Z,8
82169056,2013-06-24,4:00:00 AM,2013-06-24T04:00:00Z,9
82169056,2013-06-24,4:15:00 AM,2013-06-24T04:15:00Z,11
82169056,2013-06-24,4:30:00 AM,2013-06-24T04:30:00Z,13
82169056,2013-06-24,4:45:00 AM,2013-06-24T04:45:00Z,17
82169056,2013-06-24,5:00:00 AM,2013-06-24T05:00:00Z,24
82169056,2013-06-24,5:15:00 AM,2013-06-24T05:15:00Z,37
82169056,2013-06-24,5:30:00 AM,2013-06-24T05:30:00Z,54
82169056,2013-06-24,5:45:00 AM,2013-06-24T05:45:00Z,59
82169056,2013-06-24,6:00:00 AM,2013-06-24T06:00:00Z,68
82169056,2013-06-24,6:15:00 AM,2013-06-24T06:15:00Z,76
82169056,2013-06-24,6:30:00 AM,2013-06-24T06:30:00Z,112
82169056,2013-06-24,6:45:00 AM,2013-06-24T06:45:00Z,127
82169056,2013-06-24,7:00:00 AM,2013-06-24T07:00:00Z,146
82169056,2013-06-24,7:15:00 AM,2013-06-24T07:15:00Z,154
82169056,2013-06-24,7:30:00 AM,2013-06-24T07:30:00Z,150
82169056,2013-06-24,7:45:00 AM,2013-06-24T07:45:00Z,196
82169056,2013-06-24,8:00:00 AM,2013-06-24T08:00:00Z,227
82403056,2013-06-17,2:00:00 PM,2013-06-17T14:00:00Z,113
82403056,2013-06-17,3:00:00 PM,2013-06-17T15:00:00Z,115
82403056,2013-06-17,4:00:00 PM,2013-06-17T16:00:00Z,134
82403056,2013-06-17,5:00:00 PM,2013-06-17T17:00:00Z,127
82403056,2013-06-17,6:00:00 PM,2013-06-17T18:00:00Z,93
82403056,2013-06-17,7:00:00 PM,2013-06-17T19:00:00Z,74
82403056,2013-06-17,8:00:00 PM,2013-06-17T20:00:00Z,70
82403056,2013-06-17,9:00:00 PM,2013-06-17T21:00:00Z,33
82403056,2013-06-17,10:00:00 PM,2013-06-17T22:00:00Z,24
82403056,2013-06-17,11:00:00 PM,2013-06-17T23:00:00Z,9
82403056,2013-06-18,12:00:00 AM,2013-06-18T00:00:00Z,4
82403056,2013-06-18,1:00:00 AM,2013-06-18T01:00:00Z,2
82403056,2013-06-18,2:00:00 AM,2013-06-18T02:00:00Z,3
82403056,2013-06-18,3:00:00 AM,2013-06-18T03:00:00Z,2
82403056,2013-06-18,4:00:00 AM,2013-06-18T04:00:00Z,4
82403056,2013-06-18,5:00:00 AM,2013-06-18T05:00:00Z,30
82403056,2013-06-18,6:00:00 AM,2013-06-18T06:00:00Z,61
82403056,2013-06-18,7:00:00 AM,2013-06-18T07:00:00Z,87
82403056,2013-06-18,8:00:00 AM,2013-06-18T08:00:00Z,94
82403056,2013-06-18,9:00:00 AM,2013-06-18T09:00:00Z,86
82403056,2013-06-18,10:00:00 AM,2013-06-18T10:00:00Z,72
82403056,2013-06-18,11:00:00 AM,2013-06-18T11:00:00Z,100
82403056,2013-06-18,12:00:00 PM,2013-06-18T12:00:00Z,94
82403056,2013-06-18,1:00:00 PM,2013-06-18T13:00:00Z,102
82403056,2013-06-18,2:00:00 PM,2013-06-18T14:00:00Z,107
82403056,2013-06-18,3:00:00 PM,2013-06-18T15:00:00Z,118
82403056,2013-06-18,4:00:00 PM,2013-06-18T16:00:00Z,144
82403056,2013-06-18,5:00:00 PM,2013-06-18T17:00:00Z,120
82403056,2013-06-18,6:00:00 PM,2013-06-18T18:00:00Z,88
82403056,2013-06-18,7:00:00 PM,2013-06-18T19:00:00Z,73
82403056,2013-06-18,8:00:00 PM,2013-06-18T20:00:00Z,45
82403056,2013-06-18,9:00:00 PM,2013-06-18T21:00:00Z,35
82403056,2013-06-18,10:00:00 PM,2013-06-18T22:00:00Z,30
82403056,2013-06-18,11:00:00 PM,2013-06-18T23:00:00Z,12
82403056,2013-06-19,12:00:00 AM,2013-06-19T00:00:00Z,4
82403056,2013-06-19,1:00:00 AM,2013-06-19T01:00:00Z,3
82403056,2013-06-19,2:00:00 AM,2013-06-19T02:00:00Z,5
82403056,2013-06-19,3:00:00 AM,2013-06-19T03:00:00Z,4
82403056,2013-06-19,4:00:00 AM,2013-06-19T04:00:00Z,8
82403056,2013-06-19,5:00:00 AM,2013-06-19T05:00:00Z,28
82403056,2013-06-19,6:00:00 AM,2013-06-19T06:00:00Z,67
82403056,2013-06-19,7:00:00 AM,2013-06-19T07:00:00Z,84
82403056,2013-06-19,8:00:00 AM,2013-06-19T08:00:00Z,117
82403056,2013-06-19,9:00:00 AM,2013-06-19T09:00:00Z,100
82403056,2013-06-19,10:00:00 AM,2013-06-19T10:00:00Z,93
82403056,2013-06-19,11:00:00 AM,2013-06-19T11:00:00Z,106
82403056,2013-06-19,12:00:00 PM,2013-06-19T12:00:00Z,110
82403056,2013-06-19,1:00:00 PM,2013-06-19T13:00:00Z,96
82403056,2013-06-19,2:00:00 PM,2013-06-19T14:00:00Z,115
82403056,2013-06-19,3:00:00 PM,2013-06-19T15:00:00Z,142
82403056,2013-06-19,4:00:00 PM,2013-06-19T16:00:00Z,134
82403056,2013-06-19,5:00:00 PM,2013-06-19T17:00:00Z,151
82403056,2013-06-19,6:00:00 PM,2013-06-19T18:00:00Z,108
82403056,2013-06-19,7:00:00 PM,2013-06-19T19:00:00Z,79
82403056,2013-06-19,8:00:00 PM,2013-06-19T20:00:00Z,83
82403056,2013-06-19,9:00:00 PM,2013-06-19T21:00:00Z,38
82403056,2013-06-19,10:00:00 PM,2013-06-19T22:00:00Z,23
82403056,2013-06-19,11:00:00 PM,2013-06-19T23:00:00Z,9
82403056,2013-06-20,12:00:00 AM,2013-06-20T00:00:00Z,13
82403056,2013-06-20,1:00:00 AM,2013-06-20T01:00:00Z,2
82403056,2013-06-20,2:00:00 AM,2013-06-20T02:00:00Z,4
82403056,2013-06-20,3:00:00 AM,2013-06-20T03:00:00Z,2
82403056,2013-06-20,4:00:00 AM,2013-06-20T04:00:00Z,4
82403056,2013-06-20,5:00:00 AM,2013-06-20T05:00:00Z,26
82403056,2013-06-20,6:00:00 AM,2013-06-20T06:00:00Z,66
82403056,2013-06-20,7:00:00 AM,2013-06-20T07:00:00Z,96
82403056,2013-06-20,8:00:00 AM,2013-06-20T08:00:00Z,98
82403056,2013-06-20,9:00:00 AM,2013-06-20T09:00:00Z,91
82403056,2013-06-20,10:00:00 AM,2013-06-20T10:00:00Z,74
82403056,2013-06-20,11:00:00 AM,2013-06-20T11:00:00Z,96
82403056,2013-06-20,12:00:00 PM,2013-06-20T12:00:00Z,122
82403056,2013-06-20,1:00:00 PM,2013-06-20T13:00:00Z,106
82403056,2013-06-20,2:00:00 PM,2013-06-20T14:00:00Z,102
82403056,2013-06-20,3:00:00 PM,2013-06-20T15:00:00Z,124
82403056,2013-06-20,4:00:00 PM,2013-06-20T16:00:00Z,167
82403056,2013-06-20,5:00:00 PM,2013-06-20T17:00:00Z,132
82403056,2013-06-20,6:00:00 PM,2013-06-20T18:00:00Z,122
82403056,2013-06-20,7:00:00 PM,2013-06-20T19:00:00Z,66
82403056,2013-06-20,8:00:00 PM,2013-06-20T20:00:00Z,103
82403056,2013-06-20,9:00:00 PM,2013-06-20T21:00:00Z,44
82403056,2013-06-20,10:00:00 PM,2013-06-20T22:00:00Z,24
82403056,2013-06-20,11:00:00 PM,2013-06-20T23:00:00Z,30
82403056,2013-06-21,12:00:00 AM,2013-06-21T00:00:00Z,4
82403056,2013-06-21,1:00:00 AM,2013-06-21T01:00:00Z,5
82403056,2013-06-21,2:00:00 AM,2013-06-21T02:00:00Z,2
82403056,2013-06-21,3:00:00 AM,2013-06-21T03:00:00Z,1
82403056,2013-06-21,4:00:00 AM,2013-06-21T04:00:00Z,3
82403056,2013-06-21,5:00:00 AM,2013-06-21T05:00:00Z,24
82403056,2013-06-21,6:00:00 AM,2013-06-21T06:00:00Z,52
82403056,2013-06-21,7:00:00 AM,2013-06-21T07:00:00Z,86
82403056,2013-06-21,8:00:00 AM,2013-06-21T08:00:00Z,100
82403056,2013-06-21,9:00:00 AM,2013-06-21T09:00:00Z,134
82403056,2013-06-21,10:00:00 AM,2013-06-21T10:00:00Z,130
82403056,2013-06-21,11:00:00 AM,2013-06-21T11:00:00Z,125
82403056,2013-06-21,12:00:00 PM,2013-06-21T12:00:00Z,126
82403056,2013-06-21,1:00:00 PM,2013-06-21T13:00:00Z,126
82403056,2013-06-21,2:00:00 PM,2013-06-21T14:00:00Z,134
82403056,2013-06-21,3:00:00 PM,2013-06-21T15:00:00Z,156
82403056,2013-06-21,4:00:00 PM,2013-06-21T16:00:00Z,194
82403056,2013-06-21,5:00:00 PM,2013-06-21T17:00:00Z,172
82403056,2013-06-21,6:00:00 PM,2013-06-21T18:00:00Z,116
82403056,2013-06-21,7:00:00 PM,2013-06-21T19:00:00Z,110
82403056,2013-06-21,8:00:00 PM,2013-06-21T20:00:00Z,98
82403056,2013-06-21,9:00:00 PM,2013-06-21T21:00:00Z,82
82403056,2013-06-21,10:00:00 PM,2013-06-21T22:00:00Z,38
82403056,2013-06-21,11:00:00 PM,2013-06-21T23:00:00Z,18
82403056,2013-06-22,12:00:00 AM,2013-06-22T00:00:00Z,13
82403056,2013-06-22,1:00:00 AM,2013-06-22T01:00:00Z,3
82403056,2013-06-22,2:00:00 AM,2013-06-22T02:00:00Z,3
82403056,2013-06-22,3:00:00 AM,2013-06-22T03:00:00Z,1
82403056,2013-06-22,4:00:00 AM,2013-06-22T04:00:00Z,3
82403056,2013-06-22,5:00:00 AM,2013-06-22T05:00:00Z,14
82403056,2013-06-22,6:00:00 AM,2013-06-22T06:00:00Z,34
82403056,2013-06-22,7:00:00 AM,2013-06-22T07:00:00Z,78
82403056,2013-06-22,8:00:00 AM,2013-06-22T08:00:00Z,131
82403056,2013-06-22,9:00:00 AM,2013-06-22T09:00:00Z,184
82403056,2013-06-22,10:00:00 AM,2013-06-22T10:00:00Z,223
82403056,2013-06-22,11:00:00 AM,2013-06-22T11:00:00Z,224
82403056,2013-06-22,12:00:00 PM,2013-06-22T12:00:00Z,230
82403056,2013-06-22,1:00:00 PM,2013-06-22T13:00:00Z,194
82403056,2013-06-22,2:00:00 PM,2013-06-22T14:00:00Z,164
82403056,2013-06-22,3:00:00 PM,2013-06-22T15:00:00Z,163
82403056,2013-06-22,4:00:00 PM,2013-06-22T16:00:00Z,184
82403056,2013-06-22,5:00:00 PM,2013-06-22T17:00:00Z,170
82403056,2013-06-22,6:00:00 PM,2013-06-22T18:00:00Z,138
82403056,2013-06-22,7:00:00 PM,2013-06-22T19:00:00Z,134
82403056,2013-06-22,8:00:00 PM,2013-06-22T20:00:00Z,94
82403056,2013-06-22,9:00:00 PM,2013-06-22T21:00:00Z,54
82403056,2013-06-22,10:00:00 PM,2013-06-22T22:00:00Z,44
82403056,2013-06-22,11:00:00 PM,2013-06-22T23:00:00Z,27
82403056,2013-06-23,12:00:00 AM,2013-06-23T00:00:00Z,10
82403056,2013-06-23,1:00:00 AM,2013-06-23T01:00:00Z,10
82403056,2013-06-23,2:00:00 AM,2013-06-23T02:00:00Z,2
82403056,2013-06-23,3:00:00 AM,2013-06-23T03:00:00Z,0
82403056,2013-06-23,4:00:00 AM,2013-06-23T04:00:00Z,6
82403056,2013-06-23,5:00:00 AM,2013-06-23T05:00:00Z,14
82403056,2013-06-23,6:00:00 AM,2013-06-23T06:00:00Z,24
82403056,2013-06-23,7:00:00 AM,2013-06-23T07:00:00Z,60
82403056,2013-06-23,8:00:00 AM,2013-06-23T08:00:00Z,98
82403056,2013-06-23,9:00:00 AM,2013-06-23T09:00:00Z,143
82403056,2013-06-23,10:00:00 AM,2013-06-23T10:00:00Z,178
82403056,2013-06-23,11:00:00 AM,2013-06-23T11:00:00Z,146
82403056,2013-06-23,12:00:00 PM,2013-06-23T12:00:00Z,191
82403056,2013-06-23,1:00:00 PM,2013-06-23T13:00:00Z,140
82403056,2013-06-23,2:00:00 PM,2013-06-23T14:00:00Z,166
82403056,2013-06-23,3:00:00 PM,2013-06-23T15:00:00Z,148
82403056,2013-06-23,4:00:00 PM,2013-06-23T16:00:00Z,167
82403056,2013-06-23,5:00:00 PM,2013-06-23T17:00:00Z,144
82403056,2013-06-23,6:00:00 PM,2013-06-23T18:00:00Z,122
82403056,2013-06-23,7:00:00 PM,2013-06-23T19:00:00Z,96
82403056,2013-06-23,8:00:00 PM,2013-06-23T20:00:00Z,56
82403056,2013-06-23,9:00:00 PM,2013-06-23T21:00:00Z,35
82403056,2013-06-23,10:00:00 PM,2013-06-23T22:00:00Z,11
82403056,2013-06-23,11:00:00 PM,2013-06-23T23:00:00Z,9
82403056,2013-06-24,12:00:00 AM,2013-06-24T00:00:00Z,8
82403056,2013-06-24,1:00:00 AM,2013-06-24T01:00:00Z,4
82403056,2013-06-24,2:00:00 AM,2013-06-24T02:00:00Z,3
82403056,2013-06-24,3:00:00 AM,2013-06-24T03:00:00Z,4
82403056,2013-06-24,4:00:00 AM,2013-06-24T04:00:00Z,10
82403056,2013-06-24,5:00:00 AM,2013-06-24T05:00:00Z,36
82403056,2013-06-24,6:00:00 AM,2013-06-24T06:00:00Z,63
82403056,2013-06-24,7:00:00 AM,2013-06-24T07:00:00Z,89
82403056,2013-06-24,8:00:00 AM,2013-06-24T08:00:00Z,123
82403056,2013-06-24,9:00:00 AM,2013-06-24T09:00:00Z,30
82403057,2013-06-17,2:00:00 PM,2013-06-17T14:00:00Z,104
82403057,2013-06-17,3:00:00 PM,2013-06-17T15:00:00Z,136
82403057,2013-06-17,4:00:00 PM,2013-06-17T16:00:00Z,151
82403057,2013-06-17,5:00:00 PM,2013-06-17T17:00:00Z,142
82403057,2013-06-17,6:00:00 PM,2013-06-17T18:00:00Z,95
82403057,2013-06-17,7:00:00 PM,2013-06-17T19:00:00Z,72
82403057,2013-06-17,8:00:00 PM,2013-06-17T20:00:00Z,51
82403057,2013-06-17,9:00:00 PM,2013-06-17T21:00:00Z,36
82403057,2013-06-17,10:00:00 PM,2013-06-17T22:00:00Z,23
82403057,2013-06-17,11:00:00 PM,2013-06-17T23:00:00Z,9
82403057,2013-06-18,12:00:00 AM,2013-06-18T00:00:00Z,4
82403057,2013-06-18,1:00:00 AM,2013-06-18T01:00:00Z,3
82403057,2013-06-18,2:00:00 AM,2013-06-18T02:00:00Z,1
82403057,2013-06-18,3:00:00 AM,2013-06-18T03:00:00Z,5
82403057,2013-06-18,4:00:00 AM,2013-06-18T04:00:00Z,7
82403057,2013-06-18,5:00:00 AM,2013-06-18T05:00:00Z,28
82403057,2013-06-18,6:00:00 AM,2013-06-18T06:00:00Z,72
82403057,2013-06-18,7:00:00 AM,2013-06-18T07:00:00Z,85
82403057,2013-06-18,8:00:00 AM,2013-06-18T08:00:00Z,100
82403057,2013-06-18,9:00:00 AM,2013-06-18T09:00:00Z,95
82403057,2013-06-18,10:00:00 AM,2013-06-18T10:00:00Z,97
82403057,2013-06-18,11:00:00 AM,2013-06-18T11:00:00Z,92
82403057,2013-06-18,12:00:00 PM,2013-06-18T12:00:00Z,76
82403057,2013-06-18,1:00:00 PM,2013-06-18T13:00:00Z,89
82403057,2013-06-18,2:00:00 PM,2013-06-18T14:00:00Z,100
82403057,2013-06-18,3:00:00 PM,2013-06-18T15:00:00Z,142
82403057,2013-06-18,4:00:00 PM,2013-06-18T16:00:00Z,130
82403057,2013-06-18,5:00:00 PM,2013-06-18T17:00:00Z,129
82403057,2013-06-18,6:00:00 PM,2013-06-18T18:00:00Z,90
82403057,2013-06-18,7:00:00 PM,2013-06-18T19:00:00Z,53
82403057,2013-06-18,8:00:00 PM,2013-06-18T20:00:00Z,62
82403057,2013-06-18,9:00:00 PM,2013-06-18T21:00:00Z,36
82403057,2013-06-18,10:00:00 PM,2013-06-18T22:00:00Z,21
82403057,2013-06-18,11:00:00 PM,2013-06-18T23:00:00Z,9
82403057,2013-06-19,12:00:00 AM,2013-06-19T00:00:00Z,4
82403057,2013-06-19,1:00:00 AM,2013-06-19T01:00:00Z,4
82403057,2013-06-19,2:00:00 AM,2013-06-19T02:00:00Z,2
82403057,2013-06-19,3:00:00 AM,2013-06-19T03:00:00Z,3
82403057,2013-06-19,4:00:00 AM,2013-06-19T04:00:00Z,8
82403057,2013-06-19,5:00:00 AM,2013-06-19T05:00:00Z,24
82403057,2013-06-19,6:00:00 AM,2013-06-19T06:00:00Z,78
82403057,2013-06-19,7:00:00 AM,2013-06-19T07:00:00Z,92
82403057,2013-06-19,8:00:00 AM,2013-06-19T08:00:00Z,108
82403057,2013-06-19,9:00:00 AM,2013-06-19T09:00:00Z,75
82403057,2013-06-19,10:00:00 AM,2013-06-19T10:00:00Z,84
82403057,2013-06-19,11:00:00 AM,2013-06-19T11:00:00Z,95
82403057,2013-06-19,12:00:00 PM,2013-06-19T12:00:00Z,88
82403057,2013-06-19,1:00:00 PM,2013-06-19T13:00:00Z,104
82403057,2013-06-19,2:00:00 PM,2013-06-19T14:00:00Z,84
82403057,2013-06-19,3:00:00 PM,2013-06-19T15:00:00Z,113
82403057,2013-06-19,4:00:00 PM,2013-06-19T16:00:00Z,168
82403057,2013-06-19,5:00:00 PM,2013-06-19T17:00:00Z,145
82403057,2013-06-19,6:00:00 PM,2013-06-19T18:00:00Z,114
82403057,2013-06-19,7:00:00 PM,2013-06-19T19:00:00Z,90
82403057,2013-06-19,8:00:00 PM,2013-06-19T20:00:00Z,69
82403057,2013-06-19,9:00:00 PM,2013-06-19T21:00:00Z,49
82403057,2013-06-19,10:00:00 PM,2013-06-19T22:00:00Z,23
82403057,2013-06-19,11:00:00 PM,2013-06-19T23:00:00Z,10
82403057,2013-06-20,12:00:00 AM,2013-06-20T00:00:00Z,4
82403057,2013-06-20,1:00:00 AM,2013-06-20T01:00:00Z,2
82403057,2013-06-20,2:00:00 AM,2013-06-20T02:00:00Z,2
82403057,2013-06-20,3:00:00 AM,2013-06-20T03:00:00Z,5
82403057,2013-06-20,4:00:00 AM,2013-06-20T04:00:00Z,10
82403057,2013-06-20,5:00:00 AM,2013-06-20T05:00:00Z,19
82403057,2013-06-20,6:00:00 AM,2013-06-20T06:00:00Z,65
82403057,2013-06-20,7:00:00 AM,2013-06-20T07:00:00Z,99
82403057,2013-06-20,8:00:00 AM,2013-06-20T08:00:00Z,87
82403057,2013-06-20,9:00:00 AM,2013-06-20T09:00:00Z,82
82403057,2013-06-20,10:00:00 AM,2013-06-20T10:00:00Z,84
82403057,2013-06-20,11:00:00 AM,2013-06-20T11:00:00Z,108
82403057,2013-06-20,12:00:00 PM,2013-06-20T12:00:00Z,100
82403057,2013-06-20,1:00:00 PM,2013-06-20T13:00:00Z,96
82403057,2013-06-20,2:00:00 PM,2013-06-20T14:00:00Z,107
82403057,2013-06-20,3:00:00 PM,2013-06-20T15:00:00Z,120
82403057,2013-06-20,4:00:00 PM,2013-06-20T16:00:00Z,165
82403057,2013-06-20,5:00:00 PM,2013-06-20T17:00:00Z,169
