GDSNAME,STATION,AREA,PERIMETER,COUNTERS,COUNTERSI,COUNTER,TYPE,Group,TYPE1,Cycle,CNTRNUM,Town,Location,OBJECTID1,UNIQUEID,SRI,MPSTART,MPEND,STREET,TOWNID,TOWNDOT,SECTLENGT,FUNCTSYST,FUNCTSY_1,URBANID,URBANNAME,TIER,TIERDESCR,LCLEGEND,LEGISCLAS,WINTERMAI,SUMMERMAI,OWNERSHIP,OWNERSHIP,HPMSOWNER,HPMSOWN_1,PLOWLEVEL,SURFTYPE,ROADWAYWI,NUMLANES,LANEWIDTH,SHLDRTYPE,SHLDRTY_1,SHLDRWIDT,SHLDRWI_1,DIRECTION,ISTOLL,ISNHS,NHS,NHSDESCR,ISTRK_ROU,COUNTYID,COUNTYNAM,EXECCOUNC,EXECCOU_1,COUNTERID,AADTCURR_,AADT,ROUTEHIOR,STREETALI,NODE1,NODE2,HPMSFACIL,HPMSFAC_1,HPMSTHRU_,COMBNUMS
CNTR:357051,357051,0,0,4511,4511,62357051,62,2013,L3,3,62357051,OSSIPEE,NH 16/NH 25 (WHITE MT HWY) NORTH OF CAPT LOVEWELL LN (SB-NB) (61357031-613*,0,129054,S0000016__,56.741,56.944,NH Route 16,357,OSSIPEE,0.203,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62357051,2014,11000,NH 16,"NH 16,NH 25",0159,0133,2,Two-way roadway,2,61357031
CNTR:357051,357051,0,0,4511,4511,62357051,62,2013,L3,3,62357051,OSSIPEE,NH 16/NH 25 (WHITE MT HWY) NORTH OF CAPT LOVEWELL LN (SB-NB) (61357031-613*,0,129054,S0000016__,56.741,56.944,NH Route 16,357,OSSIPEE,0.203,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62357051,2014,11000,NH 16,"NH 16,NH 25",0159,0133,2,Two-way roadway,2,61357032
CNTR:357070,357070,0,0,4512,4512,82357070,82,2013,L4,3,82357070,OSSIPEE,NH 16 (WHITE MT HWY) OVER NH 25,0,5818,S0000016__,54.662,54.935,NH Route 16,357,OSSIPEE,0.273,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,44,2,12,Paved,Paved,10,10,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357070,2014,7300,NH 16,NH 16,0959,0184,2,Two-way roadway,2,82357070
CNTR:357061,357061,0,0,4513,4513,82357061,82,0,NA,0,82357061,OSSIPEE,NA,0,129069,N3570044__,1.313,1.433,NH Route 16B,357,OSSIPEE,0.12,7,Local,0,NA,4,Local Connectors,State,II,303,303,303,DISTRICT 3,1,State Highway Agency,4,Paved,24,2,11,Paved,Paved,1,1,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,NA,0,0,NA,NA,0983,0181,2,Two-way roadway,2,82357061
CNTR:357066,357066,0,0,4514,4514,82357066,82,2013,L4,3,82357066,OSSIPEE,THURLEY RD EAST OF MAPLEWOOD RD,0,44455,L3570098__,0,1.16,Thurley Rd,357,OSSIPEE,1.16,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Unpaved,10,1,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357066,2014,180,NA,NA,0846,0368,2,Two-way roadway,1,82357066
CNTR:357069,357069,0,0,4515,4515,82357069,82,2013,L4,3,82357069,OSSIPEE,DORE ST OVER DAN HOLE RIVER,0,18472,L3570052__,0,0.686,Dore St,357,OSSIPEE,0.686,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,18,2,9,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357069,2014,510,NA,NA,0206,0199,2,Two-way roadway,2,82357069
CNTR:357050,357050,0,0,4516,4516,82357050,82,2014,L4,1,82357050,OSSIPEE,MOULTONVILLE RD EAST OF DORRS CORNER RD,0,14431,L3570054__,2.07,2.534,Moultonville Rd,357,OSSIPEE,0.464,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357050,2014,740,NA,NA,0218,0210,2,Two-way roadway,2,82357050
CNTR:357064,357064,0,0,4517,4517,82357064,82,2014,L4,1,82357064,OSSIPEE,VALLEY RD WEST OF BLAKE HILL RD,0,47180,L3570054__,0.978,2.005,Valley Rd,357,OSSIPEE,1.027,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357064,2014,250,NA,NA,0341,0216,2,Two-way roadway,2,82357064
CNTR:357067,357067,0,0,4518,4518,82357067,82,2013,L4,3,82357067,OSSIPEE,MILL HILL RD OVER DAN HOLE RIVER,0,14766,L3570129__,0,0.14,Mill Hill Rd,357,OSSIPEE,0.14,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,8,1,8,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82357067,2014,20,NA,NA,0203,0201,2,Two-way roadway,1,82357067
CNTR:407051,407051,0,0,4519,4519,82407051,82,2013,L4,3,82407051,SANDWICH,SQUAM LAKE RD WEST OF GREAT ROCK RD,0,22900,N4070042__,6.307,7.114,Squam Lake Rd,407,SANDWICH,0.807,6,Minor Collector,0,NA,4,Local Connectors,State,II,305,305,305,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,12,Unpaved,Unpaved,5,5,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407051,2014,850,NA,NA,0011,0015,2,Two-way roadway,2,82407051
CNTR:165052,165052,0,0,4564,4564,82165052,82,2013,L3,3,82165052,FREEDOM,NH 153 (EATON RD) NORTH OF BROOKS DR (SB-NB) (81165012-81165013),0,129177,S0000153__,38.086,38.544,Eaton Rd,165,FREEDOM,0.458,5,Major Collector,0,NA,3,Regional Corridors,State,II,303,303,303,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,10,Combo,Combo,4,4,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82165052,2014,2100,NH 153,NH 153,0060,0511,2,Two-way roadway,2,82165052
CNTR:165052,165052,0,0,4564,4564,82165052,82,2013,L3,3,82165052,FREEDOM,NH 153 (EATON RD) NORTH OF BROOKS DR (SB-NB) (81165012-81165013),0,129177,S0000153__,38.086,38.544,Eaton Rd,165,FREEDOM,0.458,5,Major Collector,0,NA,3,Regional Corridors,State,II,303,303,303,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,10,Combo,Combo,4,4,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82165052,2014,2100,NH 153,NH 153,0060,0511,2,Two-way roadway,2,81165013
CNTR:165052,165052,0,0,4564,4564,82165052,82,2013,L3,3,82165052,FREEDOM,NH 153 (EATON RD) NORTH OF BROOKS DR (SB-NB) (81165012-81165013),0,129177,S0000153__,38.086,38.544,Eaton Rd,165,FREEDOM,0.458,5,Major Collector,0,NA,3,Regional Corridors,State,II,303,303,303,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,10,Combo,Combo,4,4,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82165052,2014,2100,NH 153,NH 153,0060,0511,2,Two-way roadway,2,81165012
CNTR:165055,165055,0,0,4565,4565,82165055,82,2013,L4,3,82165055,FREEDOM,OSSIPEE LAKE RD WEST OF EAST DANFORTH RD,0,24938,L1650054__,4.402,4.745,Ossipee Lake Rd,165,FREEDOM,0.343,6,Minor Collector,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,24,2,8,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82165055,2014,1300,NA,NA,0171,0180,2,Two-way roadway,2,82165055
CNTR:165054,165054,0,0,4566,4566,82165054,82,2013,L4,3,82165054,FREEDOM,OLD PORTLAND RD EAST OF CEMETERY RD,0,129309,N1650043__,0.537,0.746,Old Portland Rd,165,FREEDOM,0.209,6,Minor Collector,0,NA,4,Local Connectors,State,II,303,303,303,DISTRICT 3,1,State Highway Agency,4,Paved,22,2,11,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82165054,2014,190,NA,NA,0469,0014,2,Two-way roadway,2,82165054
CNTR:165053,165053,0,0,4567,4567,82165053,82,0,NA,0,82165053,FREEDOM,NA,0,11285,L1650078__,1.342,1.946,Rice Hill Rd,165,FREEDOM,0.604,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,22,2,11,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,NA,0,0,NA,NA,0042,0040,2,Two-way roadway,2,82165053
NA,283053,0,0,4568,4568,82283053,82,0,NA,0,82283053,NA,NA,0,147026,L3570228__,0,0.004,Ossipee Lake Rd,357,OSSIPEE,0.004,6,Minor Collector,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,16,2,8,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82283053,2014,1469,NA,NA,6386,6385,2,Two-way roadway,2,82283053
CNTR:357056,357056,0,0,4570,4570,62357056,62,2014,L5,1,62357056,OSSIPEE,NH 16 (WHITE MT HWY) SB-NB AT TAMWORTH TL,0,32092,S0000016__,60.718,60.868,White Mountain Hwy,443,TAMWORTH,0.15,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62357056,2014,8200,NH 16,NH 16,6103,0008,2,Two-way roadway,2,62357056
CNTR:357056,357056,0,0,4570,4570,62357056,62,2014,L5,1,62357056,OSSIPEE,NH 16 (WHITE MT HWY) SB-NB AT TAMWORTH TL,0,32092,S0000016__,60.718,60.868,White Mountain Hwy,443,TAMWORTH,0.15,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62357056,2014,8200,NH 16,NH 16,6103,0008,2,Two-way roadway,2,61357030
CNTR:357056,357056,0,0,4570,4570,62357056,62,2014,L5,1,62357056,OSSIPEE,NH 16 (WHITE MT HWY) SB-NB AT TAMWORTH TL,0,32092,S0000016__,60.718,60.868,White Mountain Hwy,443,TAMWORTH,0.15,3,Principal Arterial - Other,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62357056,2014,8200,NH 16,NH 16,6103,0008,2,Two-way roadway,2,61357029
CNTR:407061,407061,0,0,4571,4571,82407061,82,2015,L4,2,82407061,SANDWICH,NH 25 (WHITTIER HWY) NORTH OF BEARCAMP POND RD,0,41955,S0000025__,74.041,74.18,Whittier Hwy,407,SANDWICH,0.139,4,Minor Arterial,0,NA,2,Statewide Corridors - Other,State,I,305,305,305,DISTRICT 3,1,State Highway Agency,2,Paved,32,2,12,Paved,Paved,4,4,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407061,2014,4848,NH 25,NH 25,0052,0054,2,Two-way roadway,2,82407061
CNTR:407060,407060,0,0,4572,4572,82407060,82,2013,L4,3,82407060,SANDWICH,DURGIN BRIDGE RD OVER COLD RIVER,0,49840,L4070068__,0,0.04,Durgin Bridge Rd,407,SANDWICH,0.04,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,14,2,7,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407060,2014,180,NA,NA,0146,0148,2,Two-way roadway,2,82407060
CNTR:407057,407057,0,0,4573,4573,82407057,82,2013,L4,3,82407057,SANDWICH,NH 113 (NO. SANDWICH RD) OVER BEARCAMP RIVER,0,40497,S0000113__,13.947,14.393,North Sandwich Rd,407,SANDWICH,0.446,6,Minor Collector,0,NA,3,Regional Corridors,State,II,305,305,305,DISTRICT 3,1,State Highway Agency,3,Paved,20,2,10,Unpaved,Unpaved,4,4,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407057,2014,760,NH 113,NH 113,0066,0061,2,Two-way roadway,2,82407057
CNTR:407055,407055,0,0,4574,4574,82407055,82,2015,L4,2,82407055,SANDWICH,NH 113 (MAPLE ST) OVER STANTON BROOK,0,17375,S0000113__,11.883,12.203,Maple St,407,SANDWICH,0.32,6,Minor Collector,0,NA,3,Regional Corridors,State,II,305,305,305,DISTRICT 3,1,State Highway Agency,3,Paved,25,2,10,Paved,Paved,3,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407055,2014,988,NH 113,NH 113,0073,0067,2,Two-way roadway,2,82407055
CNTR:407050,407050,0,0,4575,4575,82407050,82,2013,L4,3,82407050,SANDWICH,NH 109 (MAIN ST) WEST OF QUIMBY FIELD RD,0,43171,S0000109__,0,0.066,Main St,407,SANDWICH,0.066,6,Minor Collector,0,NA,3,Regional Corridors,State,II,305,305,305,DISTRICT 3,1,State Highway Agency,3,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407050,2014,1100,NH 109,NH 109,0071,0072,2,Two-way roadway,2,82407050
CNTR:407053,407053,0,0,4576,4576,82407053,82,2013,L4,3,82407053,SANDWICH,SQUAM LAKE RD SOUTH OF NH 113,0,128827,N4070042__,7.867,8.108,Squam Lake Rd,407,SANDWICH,0.241,6,Minor Collector,0,NA,4,Local Connectors,State,II,305,305,305,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,10,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407053,2014,960,NA,NA,0077,0074,2,Two-way roadway,2,82407053
CNTR:407054,407054,0,0,4577,4577,82407054,82,2013,L4,3,82407054,SANDWICH,MT ISRAEL RD NORTH OF DALE RD,0,3417,L4070080__,0,1.639,Mount Israel Rd,407,SANDWICH,1.639,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82407054,2014,200,NA,NA,0081,0120,2,Two-way roadway,2,82407054
CNTR:443068,443068,0,0,4578,4578,82443068,82,2013,L4,3,82443068,TAMWORTH,CLEVELAND HILL RD EAST OF BROWN HILL RD,0,5256,L4430050__,0,0.44,Cleveland Hill Rd,443,TAMWORTH,0.44,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,18,2,9,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443068,2014,190,NA,NA,0074,0076,2,Two-way roadway,2,82443068
CNTR:443064,443064,0,0,4579,4579,82443064,82,2013,L4,3,82443064,TAMWORTH,NH 113  (JACKMAN POND RD) WEST OF BUNKER HILL RD,0,51132,S0000113__,18.462,19.076,Jackman Pond Rd,443,TAMWORTH,0.614,6,Minor Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443064,2014,770,NH 113,NH 113,0066,0065,2,Two-way roadway,2,82443064
CNTR:443058,443058,0,0,4580,4580,82443058,82,2013,L4,3,82443058,TAMWORTH,BUNKER HILL RD EAST OF NH 113,0,42760,L4430084__,0,0.998,Bunker Hill Rd,443,TAMWORTH,0.998,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Unpaved,12,2,6,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443058,2014,140,NA,NA,0065,0051,2,Two-way roadway,2,82443058
CNTR:443059,443059,0,0,4581,4581,82443059,82,2013,L4,3,82443059,TAMWORTH,NH 113A (CHINOOK TRAIL) WEST OF GARDNER HILL RD,0,31881,S0000113__,19.076,19.325,Jackman Pond Rd,443,TAMWORTH,0.249,6,Minor Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443056,2014,860,NH 113,NH 113,0065,0063,2,Two-way roadway,2,82443059
CNTR:443071,443071,0,0,4582,4582,82443071,82,2013,L4,3,82443071,TAMWORTH,NH 25/NH 113 (BEAR CAMP HWY) EAST OF JACKMAN POND RD,0,13583,S0000025__,75.735,76.667,Bearcamp Hwy,443,TAMWORTH,0.932,4,Minor Arterial,0,NA,2,Statewide Corridors - Other,State,I,302,302,302,DISTRICT 3,1,State Highway Agency,2,Paved,36,2,12,Paved,Paved,6,6,Two way,NO,YES,1,Non-Connector NHS,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443071,2014,5400,NH 25,"NH 113,NH 25",0063,0060,2,Two-way roadway,2,82443071
CNTR:443072,443072,0,0,4583,4583,82443072,82,2013,L4,3,82443072,TAMWORTH,MILL RD OVER BEARCAMP RIVER,0,38216,L4430080__,0,0.102,Mill Rd,443,TAMWORTH,0.102,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,12,2,6,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443072,2014,30,NA,NA,0053,0054,2,Two-way roadway,2,82443072
CNTR:443053,443053,0,0,4584,4584,62443053,62,2013,L3,3,62443053,TAMWORTH,NH 113 (JACKMAN POND RD) AT SANDWICH TOWN LINE (EB-WB) (61443012-61443013),0,16181,S0000113__,18.219,18.447,Jackman Pond Rd,443,TAMWORTH,0.228,6,Minor Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,11,Unpaved,Unpaved,5,5,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62443053,2014,570,NH 113,NH 113,6114,0393,2,Two-way roadway,2,62443053
CNTR:443053,443053,0,0,4584,4584,62443053,62,2013,L3,3,62443053,TAMWORTH,NH 113 (JACKMAN POND RD) AT SANDWICH TOWN LINE (EB-WB) (61443012-61443013),0,16181,S0000113__,18.219,18.447,Jackman Pond Rd,443,TAMWORTH,0.228,6,Minor Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,11,Unpaved,Unpaved,5,5,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62443053,2014,570,NH 113,NH 113,6114,0393,2,Two-way roadway,2,61443013
CNTR:443053,443053,0,0,4584,4584,62443053,62,2013,L3,3,62443053,TAMWORTH,NH 113 (JACKMAN POND RD) AT SANDWICH TOWN LINE (EB-WB) (61443012-61443013),0,16181,S0000113__,18.219,18.447,Jackman Pond Rd,443,TAMWORTH,0.228,6,Minor Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,24,2,11,Unpaved,Unpaved,5,5,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,62443053,2014,570,NH 113,NH 113,6114,0393,2,Two-way roadway,2,61443012
CNTR:443074,443074,0,0,4585,4585,82443074,82,2013,L4,3,82443074,TAMWORTH,JOHNSON MOUNTAIN RD OVER COLD BROOK,0,35366,L4430078__,0,1.992,Mountain Rd,443,TAMWORTH,1.992,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Unpaved,14,2,7,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443074,2014,60,NA,NA,0053,0002,2,Two-way roadway,2,82443074
CNTR:443062,443062,0,0,4586,4586,82443062,82,2013,L4,3,82443062,TAMWORTH,NH 113 (WHITTIER RD) NORTH OF NH 25,0,28910,S0000113__,22.175,22.561,Whittier Rd,443,TAMWORTH,0.386,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,30,2,12,Paved,Paved,3,3,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443062,2014,1800,NH 113,NH 113,0026,0033,2,Two-way roadway,2,82443062
CNTR:443054,443054,0,0,4587,4587,22443054,22,2013,L3,3,22443054,TAMWORTH,NH 113 (TAMWORTH RD) NORTH OF BRYANT RD (EB-WB) (21443014-21443015),0,54116,S0000113__,22.605,22.757,Tamworth Rd,443,TAMWORTH,0.152,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,22443054,2014,2100,NH 113,NH 113,0034,0038,2,Two-way roadway,2,22443054
CNTR:443054,443054,0,0,4587,4587,22443054,22,2013,L3,3,22443054,TAMWORTH,NH 113 (TAMWORTH RD) NORTH OF BRYANT RD (EB-WB) (21443014-21443015),0,54116,S0000113__,22.605,22.757,Tamworth Rd,443,TAMWORTH,0.152,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,22443054,2014,2100,NH 113,NH 113,0034,0038,2,Two-way roadway,2,21443015
CNTR:443054,443054,0,0,4587,4587,22443054,22,2013,L3,3,22443054,TAMWORTH,NH 113 (TAMWORTH RD) NORTH OF BRYANT RD (EB-WB) (21443014-21443015),0,54116,S0000113__,22.605,22.757,Tamworth Rd,443,TAMWORTH,0.152,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,22443054,2014,2100,NH 113,NH 113,0034,0038,2,Two-way roadway,2,21443014
CNTR:443063,443063,0,0,4588,4588,82443063,82,2013,L4,3,82443063,TAMWORTH,NH 113 (CHOCURA RD) WEST OF PAGE HILL RD WEST INTERSECTION,0,40468,S0000113__,24.806,25.02,Chocorua Rd,443,TAMWORTH,0.214,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,26,2,11,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443063,2014,2000,NH 113,NH 113,0594,0096,2,Two-way roadway,2,82443063
CNTR:443069,443069,0,0,4589,4589,82443069,82,2013,L4,3,82443069,TAMWORTH,MAIN ST OVER SWIFT RIVER,0,32589,L4430050__,2.763,2.891,Main St,443,TAMWORTH,0.128,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,24,2,12,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443069,2014,1100,NA,NA,0600,0092,2,Two-way roadway,2,82443069
CNTR:443073,443073,0,0,4590,4590,82443073,82,2013,L4,3,82443073,TAMWORTH,WHITTIER RD OVER STONY BROOK,0,13582,L4430115__,0.484,1.835,Whittier Rd,443,TAMWORTH,1.351,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443073,2014,540,NA,NA,0429,0444,2,Two-way roadway,2,82443073
CNTR:443052,443052,0,0,4591,4591,82443052,82,2013,L4,3,82443052,TAMWORTH,NH 25 (BEAR CAMP HWY) EAST OF GILMAN VALLEY RD,0,58653,L4430115__,1.913,2.285,Whittier Rd,443,TAMWORTH,0.372,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,20,2,10,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,NA,0,0,NA,NA,0021,0018,2,Two-way roadway,2,82443052
CNTR:443022,443022,0,0,4592,4592,82443022,82,0,NA,0,82443022,TAMWORTH,NA,0,128915,S0000113__,24.302,24.575,Tamworth Rd,443,TAMWORTH,0.273,5,Major Collector,0,NA,3,Regional Corridors,State,II,302,302,302,DISTRICT 3,1,State Highway Agency,3,Paved,28,2,12,Paved,Paved,2,2,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443024,2014,2000,NH 113,NH 113,0481,0092,2,Two-way roadway,2,82443022
CNTR:443070,443070,0,0,4593,4593,82443070,82,2013,L4,3,82443070,TAMWORTH,DEPOT RD OVER BRYANT BROOK,0,128899,L4430081__,0.113,0.361,Depot Rd,443,TAMWORTH,0.248,7,Local,0,NA,5,Local Roads,Local,V,TOWN,TOWN,TOWN,TOWN,3,Town or Township Highway Agency,0,Paved,22,2,11,None,None,0,0,Two way,NO,NO,0,NA,NO,3,CARROLL,1,Dist 1 - Joeseph D. Kenney,82443070,2014,700,NA,NA,0541,0091,2,Two-way roadway,2,82443070
